user_id,initial_access,weekday,access_time,user_age,viewed_screens,screen_count,played_game,premium_features_used,subscription_status,subscription_date,engagement_score,device_type,os_version,location,referral_source,session_duration,purchases,total_spend,retention_days,customer_segment
19429,2023-04-03,5,23:34,22,"home,notifications,analytics,settings,friends,checkout,groups,discover",7,0,1,1,2023-05-01,27,tablet,Windows 11,North America,friend,353,4,21.56,317,premium
19430,2023-09-08,0,08:41,55,"analytics,settings,checkout,search",14,0,0,1,2023-09-20,29,mobile,iOS 17,Oceania,email,1005,3,124.12,189,premium
19431,2023-01-10,4,02:43,22,"calendar,checkout,feed,settings",17,1,0,0,,26,tablet,iOS 16,South America,email,1580,0,0.0,96,premium
19432,2023-02-20,0,03:31,34,"analytics,friends",2,0,1,0,,79,tablet,macOS 14,Africa,organic,1434,1,11.59,222,basic
19433,2023-12-15,4,11:53,24,"profile,calendar,settings,feed,help,analytics,friends,notifications,groups",3,0,0,1,2024-01-07,58,tablet,Windows 11,Europe,paid_ad,1155,2,12.81,248,free_tier
19434,2023-10-21,3,22:12,42,"friends,search,profile,help,calendar,feed,messages,groups,notifications",5,0,1,1,2023-11-09,2,mobile,iOS 17,South America,email,108,1,50.85,12,free_tier
19435,2023-05-09,4,23:06,42,"notifications,help,friends,calendar,library",19,0,0,0,,22,mobile,iOS 17,Asia,paid_ad,537,4,347.37,202,free_tier
19436,2023-09-06,6,18:58,20,"notifications,messages,home,search,settings,checkout,feed,calendar",16,1,0,0,,53,tablet,Android 13,Africa,friend,334,3,17.58,215,basic
19437,2023-04-12,3,17:26,53,"help,home,messages,search,calendar,analytics,friends,discover",17,1,0,1,2023-04-27,18,tablet,Windows 11,Oceania,organic,366,0,0.0,12,basic
19438,2023-12-03,2,17:29,45,profile,17,0,1,0,,27,desktop,iOS 16,South America,friend,1654,4,173.51,294,free_tier
19439,2023-03-24,0,08:38,40,"settings,discover,profile",9,1,0,1,2023-04-17,48,mobile,Windows 11,North America,paid_ad,1779,0,0.0,133,enterprise
19440,2023-07-10,4,06:20,25,"feed,analytics",14,1,1,0,,83,tablet,Android 12,Asia,social_media,113,4,78.81,39,premium
19441,2023-05-23,4,12:37,48,"search,home,discover,settings,friends",9,1,0,0,,59,mobile,Android 12,Africa,email,1233,3,67.01,180,free_tier
19442,2023-08-25,1,06:44,38,"groups,search,friends",2,0,1,0,,45,desktop,iOS 16,Europe,paid_ad,913,3,204.89,62,enterprise
19443,2023-10-14,0,19:05,62,"discover,profile,settings,library,calendar,checkout,notifications",1,0,1,0,,87,mobile,Android 13,Africa,email,410,0,0.0,76,premium
19444,2023-10-04,2,16:54,52,"groups,search",6,0,1,1,2023-10-19,98,mobile,Android 13,Europe,organic,1613,1,23.55,169,basic
19445,2023-10-18,3,19:17,58,"checkout,settings,search",17,1,1,1,2023-10-23,70,mobile,macOS 14,North America,social_media,127,3,48.96,290,free_tier
19446,2023-06-18,2,19:39,58,"analytics,help,checkout,settings,friends,messages,calendar",16,0,1,1,2023-07-13,78,tablet,Android 12,South America,paid_ad,538,3,103.48,341,free_tier
19447,2023-05-24,1,17:46,59,"messages,analytics,friends",2,1,0,0,,65,desktop,Android 13,Oceania,friend,259,4,134.07,198,enterprise
19448,2023-07-03,2,00:32,46,"feed,help,groups",16,1,0,1,2023-07-06,93,mobile,Android 13,Asia,friend,91,2,57.03,54,free_tier
19449,2023-02-14,3,06:47,20,"notifications,calendar,analytics,profile,discover",18,0,0,1,2023-02-22,100,desktop,iOS 17,South America,paid_ad,1398,1,94.61,45,premium
19450,2023-08-31,0,22:51,61,library,17,0,0,1,2023-09-01,11,mobile,Windows 11,Africa,paid_ad,812,1,93.3,237,basic
19451,2023-11-11,5,13:27,42,"analytics,home,groups",7,1,1,0,,93,mobile,macOS 14,North America,paid_ad,1742,2,73.2,225,basic
19452,2023-09-25,1,20:43,19,"groups,settings",9,0,0,0,,48,desktop,iOS 17,Oceania,friend,496,4,157.15,297,enterprise
19453,2023-09-10,6,04:06,61,"messages,help",12,0,1,0,,91,tablet,Windows 11,Asia,organic,1627,0,0.0,363,free_tier
19454,2023-10-16,4,11:50,58,"groups,help,discover",15,0,1,1,2023-11-07,21,mobile,macOS 14,Europe,organic,1614,4,72.31,44,enterprise
19455,2023-07-31,4,04:38,51,"home,help",8,0,0,1,2023-08-22,49,tablet,Android 12,Oceania,organic,1153,1,52.0,165,free_tier
19456,2023-06-26,0,06:44,32,"help,notifications,settings",18,0,1,0,,73,mobile,macOS 14,North America,social_media,772,4,146.23,119,basic
19457,2023-01-21,5,19:16,56,"feed,search,messages,home,calendar",4,1,1,1,2023-02-06,39,desktop,iOS 17,Asia,email,1053,0,0.0,158,basic
19458,2023-11-12,2,04:13,56,"checkout,friends,calendar,feed,groups,messages,notifications",1,0,1,1,2023-12-07,93,tablet,iOS 16,North America,friend,431,1,66.64,13,free_tier
19459,2023-02-21,6,10:51,57,"calendar,discover,checkout,help",13,1,1,1,2023-03-07,63,mobile,macOS 14,Oceania,friend,141,1,94.05,336,premium
19460,2023-08-21,6,18:54,64,"library,messages,profile,notifications,help,discover,groups",9,0,1,0,,34,mobile,iOS 16,Asia,email,915,2,58.66,58,free_tier
19461,2023-05-03,4,03:21,29,"calendar,discover,help,profile,groups",2,1,0,1,2023-05-26,80,tablet,iOS 17,North America,organic,486,2,69.03,15,basic
19462,2023-12-28,1,16:16,41,"settings,feed,calendar,discover,messages,notifications,profile,search,groups",1,1,0,1,2023-12-31,57,desktop,Windows 11,Europe,friend,1186,2,103.37,72,enterprise
19463,2023-04-10,5,02:45,23,"messages,search,feed,groups",6,0,0,1,2023-04-12,62,tablet,Android 12,Asia,email,183,4,165.96,290,premium
19464,2023-08-02,3,20:31,23,"groups,settings,profile",15,0,1,0,,71,tablet,macOS 14,South America,friend,1289,2,31.7,166,premium
19465,2023-11-23,6,05:56,54,"checkout,library",18,1,1,0,,74,desktop,Windows 11,Africa,social_media,1063,0,0.0,306,premium
19466,2023-05-15,2,09:58,43,"discover,analytics,friends,messages",12,0,0,1,2023-06-05,3,tablet,Windows 11,Asia,paid_ad,1680,0,0.0,180,premium
19467,2023-11-14,5,16:01,20,"settings,search",2,0,1,1,2023-11-18,88,desktop,iOS 17,Oceania,organic,751,1,62.37,8,enterprise
19468,2023-08-06,6,11:55,49,"notifications,calendar,checkout,friends",3,1,1,0,,80,mobile,Windows 11,North America,paid_ad,314,3,52.22,262,enterprise
19469,2023-03-29,3,20:15,63,"groups,notifications,home",4,0,0,0,,35,desktop,Android 12,South America,social_media,436,4,317.82,8,free_tier
19470,2023-10-07,5,15:02,35,"groups,help,profile,feed,settings,home,library,notifications,discover",13,0,1,1,2023-10-19,12,mobile,iOS 17,Africa,social_media,1590,4,25.36,168,basic
19471,2023-02-09,5,17:38,45,"notifications,home,checkout,library,help",5,0,1,0,,91,desktop,Windows 11,Europe,friend,757,2,18.73,118,enterprise
19472,2023-08-28,2,09:39,50,"home,friends,library",13,0,1,0,,99,mobile,Android 13,Oceania,email,1060,4,256.93,348,enterprise
19473,2023-11-28,1,17:48,34,"home,settings,groups,calendar,messages,search,discover",1,1,1,1,2023-12-25,44,desktop,Android 13,South America,organic,1145,3,62.34,190,basic
19474,2023-05-16,3,02:07,49,"home,friends",18,0,0,0,,21,mobile,macOS 14,Europe,social_media,1664,4,235.47,236,premium
19475,2023-07-01,1,19:04,29,"analytics,search,library,help,calendar,feed",6,1,1,0,,55,mobile,Android 12,Asia,paid_ad,120,3,277.98,170,premium
19476,2023-09-22,3,19:43,54,analytics,4,1,1,1,2023-10-09,7,desktop,iOS 17,Oceania,organic,851,4,217.72,221,basic
19477,2023-09-16,6,05:27,38,"search,friends,home,analytics,groups,checkout,feed,calendar",4,1,0,0,,34,mobile,Windows 11,South America,friend,1494,0,0.0,190,basic
19478,2023-07-01,6,22:23,19,"settings,home,profile,friends,library,checkout",5,1,0,1,2023-07-15,69,desktop,Android 13,Asia,email,49,1,17.16,191,basic
19479,2023-01-21,2,09:09,43,"analytics,friends,help,groups,notifications,calendar,checkout,home",1,0,0,0,,60,tablet,Windows 11,Asia,paid_ad,1619,4,284.26,147,enterprise
19480,2023-12-17,1,00:08,56,"groups,profile,messages,discover",10,0,0,0,,15,desktop,Windows 11,Asia,friend,1282,4,313.84,306,premium
19481,2023-07-15,6,17:02,34,"profile,feed,friends",8,1,0,1,2023-07-31,65,mobile,Windows 11,Oceania,organic,1572,0,0.0,29,basic
19482,2023-07-31,2,00:09,53,"analytics,groups,profile,discover",17,1,1,1,2023-08-05,63,desktop,Windows 11,North America,paid_ad,979,3,200.17,263,enterprise
19483,2023-01-16,5,02:17,51,"checkout,help,search,discover,feed,profile,messages",17,0,0,0,,9,tablet,Windows 11,South America,paid_ad,1733,4,224.3,12,free_tier
19484,2023-07-21,5,06:06,36,"search,calendar,notifications,profile,help,groups",8,1,0,0,,55,desktop,iOS 17,Europe,friend,465,4,302.94,104,basic
19485,2023-12-29,2,21:09,49,"search,notifications,calendar,messages,home,profile,groups,feed,help",14,1,1,0,,94,mobile,macOS 14,Oceania,email,164,2,129.56,272,free_tier
19486,2023-08-06,3,12:03,39,"messages,library,groups,help,settings,discover,profile",16,1,1,0,,24,mobile,macOS 14,Africa,paid_ad,1041,0,0.0,241,basic
19487,2023-04-03,6,11:02,62,"discover,feed,search",12,1,1,0,,45,desktop,iOS 16,Europe,friend,1004,1,50.42,344,premium
19488,2023-05-13,5,22:47,56,"checkout,search,help,profile,home",9,1,0,0,,89,tablet,Android 12,Asia,social_media,1712,4,274.25,82,enterprise
19489,2023-05-19,3,10:02,35,"analytics,groups,profile,search,checkout,messages,friends,discover",4,0,0,0,,71,tablet,Windows 11,Europe,paid_ad,1399,3,49.31,14,free_tier
19490,2023-06-06,1,07:06,41,"settings,notifications,discover,help,groups",4,0,0,1,2023-06-22,14,tablet,iOS 16,Europe,friend,679,1,45.35,62,basic
19491,2023-12-01,4,13:33,18,"calendar,discover,help,checkout,friends",18,0,1,0,,37,mobile,iOS 16,Africa,organic,928,0,0.0,49,premium
19492,2023-03-11,5,09:02,58,"analytics,home,search",17,1,0,0,,51,tablet,iOS 17,Asia,friend,502,1,58.33,123,basic
19493,2023-10-31,5,23:27,19,"home,settings,library,discover",16,1,1,0,,24,desktop,Android 13,South America,organic,1117,0,0.0,66,premium
19494,2023-01-15,0,10:50,57,"help,analytics,library,search,profile,groups,home,feed,checkout",9,0,0,0,,55,desktop,Windows 11,Europe,paid_ad,1611,2,70.52,116,premium
19495,2023-08-23,3,07:19,41,"profile,home,notifications,help,library,groups,analytics,messages,calendar",16,1,0,0,,8,desktop,Android 13,South America,email,58,4,187.43,122,premium
19496,2023-07-31,2,04:40,57,"profile,discover,feed",2,0,0,1,2023-08-24,25,desktop,Windows 11,Africa,organic,938,0,0.0,67,basic
19497,2023-10-17,0,12:10,19,"friends,notifications,groups,settings,library",6,1,0,0,,45,mobile,iOS 17,Oceania,organic,835,2,51.72,31,enterprise
19498,2023-03-01,1,01:43,44,"home,help,friends,groups,analytics,notifications,profile,discover",18,1,1,1,2023-03-26,25,mobile,macOS 14,Oceania,social_media,359,3,155.39,164,enterprise
19499,2023-09-09,0,02:14,19,"messages,profile,notifications,friends,groups",5,0,0,0,,63,tablet,Android 13,North America,social_media,561,4,109.92,319,free_tier
19500,2023-01-02,0,00:55,40,"home,messages,analytics,help,checkout,feed,notifications",18,0,1,0,,3,desktop,Windows 11,Africa,organic,1656,0,0.0,80,enterprise
19501,2023-08-24,4,10:56,50,"discover,search,analytics",5,1,1,1,2023-08-25,57,mobile,Android 12,Oceania,paid_ad,1178,4,49.22,125,premium
19502,2023-12-02,4,09:56,51,"home,calendar",1,0,1,1,2023-12-14,24,tablet,Android 12,Asia,email,125,1,90.9,8,basic
19503,2023-01-19,0,02:45,49,"profile,calendar",1,0,0,0,,10,mobile,Android 13,Oceania,friend,672,1,57.11,270,enterprise
19504,2023-02-18,4,20:47,20,"notifications,messages,settings,home,calendar,search,feed,help,discover",1,0,1,1,2023-02-19,8,tablet,Android 12,Europe,organic,298,1,39.8,214,free_tier
19505,2023-03-19,6,08:13,44,checkout,12,1,0,0,,83,desktop,Android 12,North America,email,369,2,27.84,226,free_tier
19506,2023-01-28,4,20:32,29,profile,12,0,1,1,2023-02-24,87,tablet,iOS 17,Europe,friend,1782,1,24.04,108,premium
19507,2023-02-17,0,00:35,25,"help,groups",5,1,1,1,2023-02-26,2,desktop,iOS 16,Africa,paid_ad,754,2,25.49,225,enterprise
19508,2023-04-06,3,22:54,37,"search,messages,notifications,checkout,calendar,help",12,0,1,1,2023-04-30,10,desktop,Windows 11,Europe,paid_ad,1711,1,60.02,151,premium
19509,2023-06-14,4,22:53,34,"checkout,search,feed,groups,friends,notifications",13,0,0,1,2023-07-07,88,tablet,Android 13,Europe,paid_ad,921,2,65.69,312,basic
19510,2023-12-31,0,00:26,62,"feed,messages,groups,profile,analytics,friends",10,1,0,1,2024-01-11,48,mobile,Android 12,South America,social_media,1523,4,43.14,63,free_tier
19511,2023-06-25,3,18:31,50,"home,calendar,friends,groups,notifications,checkout",14,1,0,1,2023-07-22,75,desktop,Android 13,Asia,paid_ad,712,0,0.0,328,enterprise
19512,2023-03-14,5,20:43,28,"library,friends,settings,discover,groups,search",17,1,0,0,,28,tablet,Android 13,Oceania,email,796,3,85.7,172,enterprise
19513,2023-12-22,4,19:26,26,"messages,profile,home,calendar,notifications,friends,search,help",10,1,1,0,,73,tablet,iOS 16,South America,paid_ad,984,4,228.11,122,enterprise
19514,2023-01-29,0,03:40,51,"feed,home,groups,messages,help,checkout",16,0,1,1,2023-02-06,77,desktop,Android 13,Africa,email,1240,4,263.43,74,basic
19515,2023-06-06,4,06:56,61,"profile,help,discover,analytics,notifications,feed,groups,checkout,calendar",8,0,0,0,,38,mobile,iOS 17,Europe,social_media,395,4,61.02,108,premium
19516,2023-11-10,3,13:22,60,"notifications,feed,search,help,settings",12,1,0,1,2023-11-11,28,desktop,iOS 17,Oceania,paid_ad,1373,3,268.12,58,free_tier
19517,2023-10-31,6,02:14,24,"notifications,feed,analytics,friends",13,0,0,0,,35,mobile,Windows 11,Africa,friend,908,2,140.39,225,basic
19518,2023-10-06,0,10:09,33,friends,6,0,1,1,2023-10-18,37,tablet,iOS 16,North America,paid_ad,569,0,0.0,350,free_tier
19519,2023-10-10,3,19:14,44,"groups,home",16,0,0,1,2023-10-30,38,tablet,iOS 16,South America,paid_ad,1441,3,245.13,223,enterprise
19520,2023-01-07,5,16:50,32,"groups,search,library,help",18,1,1,1,2023-01-19,21,desktop,iOS 17,Europe,organic,1646,1,18.75,48,premium
19521,2023-11-01,2,10:19,41,"library,calendar,feed,groups,messages,friends,help,settings,search",3,0,1,0,,5,tablet,Android 12,Africa,social_media,1453,2,51.41,333,enterprise
19522,2023-07-01,1,15:35,54,"messages,search,calendar,friends",9,1,0,1,2023-07-13,84,desktop,iOS 16,Africa,paid_ad,31,1,29.71,163,free_tier
19523,2023-04-19,6,06:10,57,"library,discover,checkout,home,profile,settings,help,search",9,0,1,0,,41,mobile,iOS 16,Africa,friend,1681,2,199.02,28,premium
19524,2023-11-20,2,19:25,36,"feed,messages",17,0,1,1,2023-11-25,54,tablet,Android 12,North America,paid_ad,367,1,6.9,275,basic
19525,2023-07-25,4,23:48,40,profile,7,0,0,0,,76,tablet,iOS 16,Africa,email,1576,3,254.93,226,premium
19526,2023-08-22,3,18:25,56,"profile,notifications,analytics,friends,discover,checkout,settings,feed,groups",12,1,1,0,,2,tablet,Android 12,Asia,email,145,3,200.43,99,basic
19527,2023-07-06,0,09:46,48,"messages,home,search,notifications,analytics,calendar",1,1,0,1,2023-07-22,67,mobile,Android 13,South America,email,945,0,0.0,37,basic
19528,2023-11-25,6,05:44,47,"profile,groups,library,calendar,discover",7,0,1,0,,61,mobile,iOS 16,Europe,friend,305,2,190.52,192,enterprise
19529,2023-12-23,3,02:07,24,"notifications,calendar,messages",5,0,0,1,2024-01-08,28,mobile,Android 12,Asia,paid_ad,38,4,367.82,157,enterprise
19530,2023-01-08,4,06:36,62,"notifications,profile,discover,analytics,messages,help,settings,friends,feed",1,1,1,1,2023-01-09,19,desktop,Android 12,Oceania,social_media,833,3,102.36,314,premium
19531,2023-02-22,0,17:58,20,"groups,discover",9,1,0,0,,18,tablet,iOS 17,South America,social_media,217,4,297.27,57,enterprise
19532,2023-07-18,6,20:15,55,"notifications,profile,help,checkout,calendar,analytics,feed,settings",16,1,1,1,2023-07-19,93,desktop,macOS 14,Africa,organic,1121,4,256.34,294,basic
19533,2023-05-17,2,08:10,47,"friends,calendar,discover,notifications",8,1,1,1,2023-06-10,5,desktop,Windows 11,South America,paid_ad,725,2,191.19,49,free_tier
19534,2023-09-16,3,20:59,27,"help,settings,calendar,friends,messages,profile,library",2,1,0,1,2023-10-14,25,mobile,Android 12,North America,social_media,402,4,97.05,49,premium
19535,2023-11-30,1,18:45,51,"groups,search,library,analytics,feed,settings,checkout,friends",6,0,0,0,,67,tablet,iOS 17,Asia,social_media,278,1,60.97,311,enterprise
19536,2023-06-21,6,06:11,30,discover,16,1,0,0,,69,mobile,iOS 17,Africa,paid_ad,611,2,21.47,314,basic
19537,2023-03-27,5,18:39,56,home,1,1,1,1,2023-04-04,55,tablet,iOS 17,Oceania,social_media,1410,1,52.36,72,premium
19538,2023-02-15,5,20:04,30,"messages,notifications,analytics,library,checkout,feed,discover,friends,settings",5,0,0,0,,72,desktop,Windows 11,Oceania,social_media,1398,3,216.54,109,free_tier
19539,2023-12-12,4,05:42,42,"help,messages,search,analytics,checkout,notifications,home,settings,library",13,1,1,1,2023-12-17,67,mobile,macOS 14,South America,email,194,4,28.47,91,enterprise
19540,2023-07-05,4,21:02,58,friends,3,0,1,0,,86,desktop,Windows 11,South America,friend,1269,3,231.47,294,enterprise
19541,2023-06-05,3,10:22,51,"feed,profile,library,notifications,search",14,0,1,1,2023-06-17,19,mobile,Android 13,Oceania,paid_ad,1706,4,173.3,110,free_tier
19542,2023-01-09,2,11:00,57,"help,notifications,library,calendar",8,0,1,0,,49,tablet,Windows 11,Asia,friend,1040,2,88.12,2,basic
19543,2023-04-25,2,03:51,57,"friends,calendar,profile,messages",17,1,1,0,,20,tablet,Windows 11,Oceania,paid_ad,89,1,76.72,279,premium
19544,2023-06-03,1,00:05,57,"library,profile",19,0,1,1,2023-06-24,55,tablet,Android 12,Africa,friend,148,2,34.18,259,premium
19545,2023-05-10,1,01:26,51,"notifications,feed,groups,profile,help",14,1,1,1,2023-06-02,84,desktop,Windows 11,South America,email,37,3,225.46,122,free_tier
19546,2023-11-27,3,12:15,32,"search,messages",9,1,0,1,2023-12-02,21,tablet,iOS 16,Oceania,paid_ad,407,4,291.69,266,basic
19547,2023-03-22,0,10:13,20,"settings,calendar,discover",7,0,0,1,2023-04-08,44,desktop,macOS 14,Africa,email,604,3,30.87,89,free_tier
19548,2023-10-17,2,05:47,63,"messages,checkout,library,friends,analytics,notifications,help,profile",14,0,1,1,2023-11-04,28,desktop,Windows 11,North America,organic,59,0,0.0,260,enterprise
19549,2023-05-27,6,16:09,39,"checkout,help,messages,feed,analytics,search,library,friends,settings",1,0,1,1,2023-06-05,83,tablet,Android 12,Oceania,friend,1028,2,113.38,355,free_tier
19550,2023-10-22,6,20:53,51,"home,feed,profile,calendar,groups,checkout,discover,friends,analytics",12,1,1,1,2023-10-30,22,tablet,Android 13,Africa,organic,342,2,9.07,11,enterprise
19551,2023-09-26,6,12:44,22,"home,discover,feed,profile,checkout,library,help",4,0,0,1,2023-10-20,62,desktop,Android 13,North America,email,681,1,12.7,205,free_tier
19552,2023-05-13,0,01:32,58,"home,friends,settings,profile",15,1,0,1,2023-05-20,1,desktop,Windows 11,Europe,paid_ad,1594,2,152.87,145,premium
19553,2023-02-19,0,22:32,39,"analytics,calendar,settings,search,feed,profile,checkout,groups,friends",1,0,1,1,2023-03-05,26,mobile,Windows 11,Europe,paid_ad,1685,4,35.82,59,basic
19554,2023-01-23,3,06:12,46,discover,8,1,1,1,2023-02-09,76,tablet,Android 13,Asia,social_media,711,2,166.0,215,free_tier
19555,2023-03-29,1,16:08,25,"friends,home",15,0,1,1,2023-04-01,85,tablet,iOS 17,North America,email,1621,4,294.02,356,enterprise
19556,2023-04-22,0,12:15,51,"analytics,discover,friends,profile,messages",6,1,1,1,2023-05-13,70,mobile,Android 12,Oceania,email,1026,3,241.17,111,enterprise
19557,2023-04-21,3,04:53,21,"library,feed,analytics,discover,settings",2,0,1,0,,45,tablet,Windows 11,South America,social_media,1355,2,17.41,99,premium
19558,2023-03-13,1,06:32,42,"analytics,messages,friends,calendar,settings",13,1,1,1,2023-03-15,66,mobile,macOS 14,Africa,organic,1267,2,187.56,72,basic
19559,2023-06-03,0,07:05,40,"notifications,groups,search,discover,checkout,calendar,library,feed",7,0,0,0,,42,tablet,iOS 16,Africa,email,1092,2,186.02,326,free_tier
19560,2023-02-26,0,11:01,42,"groups,search",2,0,1,1,2023-03-27,30,tablet,Android 13,Oceania,email,1040,2,172.44,228,enterprise
19561,2023-09-14,6,00:14,51,"calendar,help,messages,search,library,settings,home,groups,checkout",1,1,0,1,2023-09-15,69,mobile,Android 12,Oceania,email,1127,4,84.45,141,basic
19562,2023-06-05,1,16:51,61,"groups,checkout,library,friends,profile",8,1,1,1,2023-06-27,39,mobile,macOS 14,North America,social_media,521,2,74.02,154,basic
